4242,16,60.8,16,60.8
4243,30,86,27.8,82
4244,27,80.6,29.7,85.5
4245,23,73.4,24.6,76.2
4246,27,80.6,30.6,87
4247,27,80.6,31.6,88.9
4248,27,80.6,30.5,86.9
4249,23,73.4,25.2,77.3
4250,18,64.4,18,64.4
4251,30,86,35.8,96.5
4252,25.1,77.2,27.4,81.4
4253,16,60.8,16,60.8
4254,22,71.6,24.5,76.1
4255,24.4,75.9,25.8,78.4
4256,15,59,15.8,60.4
4257,25,77,27.3,81.2
4258,33.2,91.7,33.4,92.1
4259,26,78.8,28.9,84.1
4260,16,60.8,16,60.8
4261,15,59,14.7,58.5
4262,22,71.6,24,75.1
4263,17,62.6,17,62.6
4264,20.7,69.3,20.7,69.3
4265,26,78.8,30.1,86.2
4266,24.9,76.8,25.9,78.6
4267,17.1,62.9,17.2,62.9
4268,23,73.4,24.9,76.9
4269,30,86,34.1,93.5
4270,26,78.8,27.4,81.3
4271,17,62.6,17,62.6
4272,21,69.8,21,69.8
4273,31,87.8,39.8,103.7
4274,19.2,66.6,19.2,66.6
4275,16.8,62.2,16.8,62.2
4276,33,91.4,42.8,109.1
4277,12,53.6,9.9,49.7
4278,23.9,75,24.2,75.6
4279,12,53.6,9.8,49.6
4280,19,66.2,19,66.2
4281,26,78.8,28.4,83
4282,31,87.8,42.1,107.9
4283,26,78.8,30.4,86.6
4284,19.2,66.6,19.2,66.6
4285,21.6,70.9,21.6,70.9
4286,17.1,62.8,17.1,62.8
4287,17.9,64.3,17.9,64.3
4288,20,68,20,68
4289,22,71.6,24.5,76.2
4290,6.5,43.7,6.5,43.7
4291,23,73.4,25.2,77.3
4292,30,86,35.3,95.5
4293,15,59,13.8,56.8
4294,17,62.6,17,62.6
4295,17,62.6,17,62.6
4296,17,62.6,17,62.6
4297,19,66.2,19,66.2
4298,31,87.8,40.6,105.1
4299,31,87.8,35.9,96.6
4300,25.2,77.3,28.3,83
4301,29.3,84.7,33.8,92.8
4302,18,64.4,18,64.4
4303,18,64.4,18,64.4
4304,32,89.6,34.3,93.7
4305,26,78.8,29.3,84.8
4306,10.5,50.9,10.5,50.9
4307,15.1,59.2,15.1,59.3
4308,17,62.6,17,62.6
4309,18,64.4,18,64.4
4310,32,89.5,31.5,88.7
4311,25,77,27.8,82.1
4312,17,62.6,17,62.6
4313,30,86,36.3,97.4
4314,17.3,63.1,17.3,63.1
4315,22.2,72,24.6,76.4
4316,27,80.6,31.3,88.3
4317,25,77,27.1,80.7
4318,16.8,62.3,16.8,62.3
4319,18,64.4,18,64.4
4320,26,78.8,29.8,85.6
4321,27,80.6,28.6,83.4
4322,19,66.2,19,66.2
4323,14,57.2,14.1,57.4
4324,16.7,62.1,16.7,62.1
4325,21.4,70.4,21.4,70.4
4326,27,80.6,29,84.2
4327,21,69.8,21,69.8
4328,16,60.8,16,60.8
4329,32,89.6,46.5,115.8
4330,23,73.4,25,77
4331,14,57.2,13.4,56
4332,27,80.6,29.3,84.7
4333,17,62.6,17,62.6
4334,37,98.6,50.8,123.5
4335,31,87.8,37.9,100.2
4336,31,87.8,35.6,96.1
4337,17.3,63.2,17.4,63.2
4338,26,78.8,27.6,81.7
4339,30,86,33.4,92
4340,25,77,27.4,81.4
4341,18.5,65.3,18.5,65.3
4342,14,57.2,11.9,53.5
4343,16.3,61.3,16.3,61.3
4344,14,57.2,14.3,57.7
4345,27,80.6,29.1,84.3
4346,14,57.2,11.8,53.3
4347,20,68,20,68
4348,27,80.6,31,87.8
4349,24,75.2,25.9,78.6
4350,15,59,15.3,59.6
4351,16,60.8,16,60.8
4352,26,78.8,29.5,85.2
4353,24,75.2,24.1,75.3
4354,30,86,35,94.9
4355,25,77,26.5,79.7
4356,26,78.8,28.5,83.2
4357,25,77,27.6,81.8
4358,30,86,36.2,97.1
4359,33,91.4,49.9,121.9
4360,23,73.4,25,77
4361,31,87.8,35.1,95.1
4362,15,59,15.3,59.6
4363,8.1,46.6,2.8,37
4364,30.4,86.7,33.6,92.6
4365,26,78.8,27.8,82
4366,20,68,20,68
4367,31.7,89.1,29.5,85.1
4368,17,62.6,17,62.6
4369,25,77,26.4,79.6
4370,22,71.6,24.6,76.2
4371,32,89.6,45.5,114
4372,27,80.6,29.1,84.4
4373,22,71.6,24.6,76.2
4374,13,55.4,12.8,55.1
4375,19,66.2,19,66.2
4376,28.8,83.9,32.6,90.7
4377,33.3,91.9,32,89.6
4378,17.1,62.8,17.1,62.8
4379,19.6,67.2,19.6,67.2
4380,15,59,13.9,57.1
4381,24.2,75.5,26,78.8
4382,9,48.2,8.5,47.3
4383,25,77,27.7,81.8
4384,24,75.2,26.8,80.2
4385,17,62.6,17,62.6
4386,18,64.4,18,64.4
4387,16,60.8,16,60.8
4388,16,60.8,16,60.8
4389,21.1,69.9,21.1,69.9
4390,25,77,27.9,82.3
4391,27.4,81.3,30.8,87.5
4392,27,80.6,29.8,85.6
4393,26,78.8,27.9,82.1
4394,30,86,36.7,98
4395,27.4,81.3,30.6,87.1
4396,23,73.4,25.1,77.1
4397,22,71.6,24.4,75.8
4398,28,82.4,32.1,89.8
4399,9.6,49.4,10,50
4400,23,73.4,25.1,77.1
4401,0,32,-3.7,25.4
4402,22,71.6,24.6,76.2
4403,17,62.6,17,62.6
4404,20.8,69.4,20.8,69.4
4405,24.8,76.6,27.8,82.1
4406,19,66.2,19,66.2
4407,19,66.2,19,66.2
4408,21,69.8,21,69.8
4409,17,62.6,17,62.6
4410,16,60.8,16,60.8
4411,31,87.8,33.1,91.6
4412,23,73.4,24.7,76.5
4413,24,75.2,26.3,79.3
4414,18.3,64.9,18.3,64.9
4415,22,71.6,24.6,76.2
4416,12,53.6,11.7,53
4417,31,87.8,37.9,100.1
4418,24.7,76.5,26.4,79.6
4419,26,78.8,28.5,83.2
4420,30.8,87.5,32.2,89.9
4421,25,77,27.6,81.7
4422,25,77,27.1,80.8
4423,33.6,92.5,32.8,91
4424,19.9,67.9,19.9,67.9
4425,27,80.6,31,87.8
4426,12,53.6,11.1,52
4427,18,64.4,18,64.4
4428,32,89.6,38,100.4
4429,16,60.8,16,60.8
4430,16,60.8,16,60.8
4431,19,66.2,19,66.2
4432,30,86,35.5,95.9
4433,30,86,35.6,96
4434,29.2,84.6,34,93.2
4435,30,86,34.2,93.5
4436,18,64.4,18,64.4
4437,18,64.4,18,64.4
4438,32,89.6,29.8,85.6
4439,29,84.2,35.2,95.3
4440,19,66.2,19,66.2
4441,27,80.6,30.7,87.3
4442,26,78.8,29.2,84.5
4443,27,80.6,30,86
4444,18,64.4,18,64.4
4445,14,57.2,14.7,58.4
4446,25,77,26.7,80
4447,25,77,27.6,81.6
4448,15,59,15.1,59.2
4449,22,71.6,24.5,76.1
4450,24.9,76.8,26.5,79.6
4451,18,64.4,18,64.4
4452,24,75.2,26.4,79.5
4453,34.6,94.2,33.3,91.9
4454,25.2,77.3,28.2,82.8
4455,12,53.6,9,48.2
4456,12,53.6,12.1,53.8
4457,22,71.6,23.9,75.1
4458,19,66.2,19,66.2
4459,20.2,68.4,20.3,68.5
4460,28,82.4,33.5,92.3
4461,25,77,26,78.7
4462,17,62.6,17,62.6
4463,24,75.2,25.7,78.2
4464,32,89.6,39.8,103.7
4465,26,78.8,26.5,79.7
4466,13,55.4,13.2,55.8
4467,21,69.8,21,69.8
4468,31,87.8,38.2,100.8
4469,20,68,20,68
4470,20,68,20,68
4471,33,91.4,45.7,114.2
4472,18,64.4,18,64.4
4473,22.2,72,23.2,73.7
4474,14,57.2,11.9,53.5
4475,15,59,13.4,56.2
4476,27,80.6,31.1,88
4477,21.4,70.4,21.4,70.4
4478,27,80.6,32.5,90.6
4479,19,66.2,19,66.2
4480,21.9,71.4,21.9,71.4
4481,17.4,63.3,17.4,63.3
4482,13.9,57.1,13.9,57.1
4483,21,69.8,21,69.8
4484,22,71.6,24.5,76.2
4485,6.4,43.5,5.1,41.2
4486,23,73.4,25.1,77.2
4487,29,84.2,33.7,92.7
4488,16,60.8,16,60.8
4489,15,59,14.9,58.8
4490,12,53.6,11,51.7
4491,20,68,20,68
4492,20,68,20,68
4493,28,82.4,32.6,90.7
4494,32,89.6,37,98.7
4495,25.4,77.7,28.9,83.9
4496,29,84.2,33,91.3
4497,9,48.2,7.4,45.2
4498,19,66.2,19,66.2
4499,31,87.8,33.4,92.1
4500,27,80.6,31.6,88.8
4501,11.4,52.5,11.4,52.5
4502,18.6,65.4,18.6,65.4
4503,19,66.2,19,66.2
4504,17,62.6,17,62.6
4505,32.6,90.7,32.8,91.1
4506,26,78.8,29.8,85.7
4507,16,60.8,16,60.8
4508,26,78.8,27.1,80.7
4509,18.8,65.9,18.8,65.9
4510,23.8,74.8,25.3,77.5
4511,27,80.6,30.6,87.1
4512,26,78.8,29.2,84.6
4513,17.3,63.2,17.3,63.2
4514,17,62.6,17,62.6
4515,24,75.2,26.6,79.9
4516,29,84.2,32.1,89.8
4517,14,57.2,14.1,57.3
4518,13,55.4,13.3,56
4519,19.8,67.7,19.8,67.7
4520,24.4,76,26.1,79
4521,28,82.4,30.7,87.3
4522,20,68,20,68
4523,17,62.6,17,62.6
4524,28,82.4,33.6,92.4
4525,23,73.4,24.9,76.8
4526,16,60.8,16,60.8
4527,28,82.4,31.2,88.2
4528,19,66.2,19,66.2
4529,32.6,90.7,37.5,99.4
4530,29,84.2,33.5,92.2
4531,28.1,82.6,34.6,94.2
4532,16.1,61,16.1,61
4533,25,77,26.8,80.2
4534,27,80.6,29.9,85.8
4535,25,77,27.7,81.9
4536,18.5,65.4,18.5,65.4
4537,16,60.8,16,60.8
4538,13.3,55.9,13.3,55.9
4539,15,59,15.3,59.5
4540,26,78.8,28.6,83.5
4541,16,60.8,16,60.8
4542,20,68,20,68
4543,27,80.6,30.9,87.5
4544,26,78.8,28.7,83.7
4545,17,62.6,17,62.6
4546,16,60.8,16,60.8
4547,26,78.8,29,84.2
4548,23,73.4,24.7,76.4
4549,30,86,36.3,97.3
4550,23,73.4,25.1,77.1
4551,27,80.6,30.4,86.7
4552,27,80.6,30.8,87.4
4553,27,80.6,29.5,85.1
4554,32,89.6,45.9,114.7
4555,22,71.6,24.6,76.2
4556,29,84.2,31.3,88.4
4557,17,62.6,17,62.6
4558,6.2,43.2,1.9,35.5
4559,28,82.4,30.1,86.2
4560,27,80.6,29.2,84.5
4561,22,71.6,23.5,74.4
4562,28,82.4,26,78.8
4563,10,50,7.8,46.1
4564,26,78.8,29.2,84.6
4565,22,71.6,24.6,76.2
4566,30,86,40.2,104.4
4567,27,80.6,29.8,85.7
4568,20,68,20,68
4569,10,50,9,48.1
4570,19,66.2,19,66.2
4571,29,84.2,32.2,89.9
4572,33.3,92,31.8,89.2
4573,11.8,53.2,10.8,51.5
4574,19,66.2,19,66.2
4575,16,60.8,16,60.8
4576,27,80.6,28.9,84.1
4577,10.8,51.5,11,51.9
4578,24,75.2,26.2,79.2
4579,25,77,28.6,83.4
4580,16,60.8,16,60.8
4581,13,55.4,13.6,56.4
4582,17,62.6,17,62.6
4583,15,59,15.7,60.2
4584,21.8,71.3,21.8,71.3
4585,25,77,28,82.3
4586,27.9,82.3,31.3,88.4
4587,27,80.6,28.8,83.9
4588,25,77,26.4,79.5
4589,30,86,36.2,97.2
4590,28.7,83.6,33.6,92.4
4591,24,75.2,26,78.8
4592,27,80.6,26.8,80.2
4593,27,80.6,29.6,85.2
4594,8.6,47.5,8.5,47.2
4595,21,69.8,21,69.8
4596,1,33.8,-3.6,25.5
4597,23,73.4,24.7,76.5
4598,16,60.8,16,60.8
4599,21,69.8,21,69.8
4600,24.7,76.4,27.6,81.7
4601,19,66.2,19,66.2
4602,17,62.6,17,62.6
4603,22,71.6,24.6,76.3
4604,18,64.4,18,64.4
4605,14,57.2,11.3,52.3
4606,34,93.2,42.5,108.5
4607,31,87.8,32.6,90.8
4608,25,77,27.9,82.2
4609,15.6,60.1,15.6,60.1
4610,19,66.2,19,66.2
4611,14,57.2,12.3,54.2
4612,30,86,32.9,91.1
4613,24,75.2,25.8,78.4
4614,25,77,27.3,81.2
4615,31.6,88.9,33.6,92.4
4616,28,82.4,33.9,92.9
4617,25,77,26.9,80.4
4618,33.9,93,33.9,93
4619,19.8,67.6,19.8,67.6
4620,28,82.4,33,91.5
4621,13,55.4,12.5,54.6
4622,19,66.2,19,66.2
4623,32,89.6,37.4,99.3
4624,16,60.8,16,60.8
4625,17,62.6,17,62.6
4626,18,64.4,18,64.4
4627,30,86,36.4,97.5
4628,28,82.4,30.9,87.6
4629,29.3,84.7,34.2,93.6
4630,28,82.4,31.5,88.7
4631,22,71.6,24.6,76.2
4632,18,64.4,18,64.4
4633,30,86,27.8,82
4634,28,82.4,32.5,90.4
4635,21,69.8,21,69.8
4636,28,82.4,32.9,91.2
4637,25.2,77.4,28,82.4
4638,26,78.8,28.3,83
4639,17,62.6,17,62.6
4640,16,60.8,16,60.8
4641,28,82.4,31,87.9
4642,24.9,76.9,27.4,81.4
4643,16,60.8,16,60.8
4644,19,66.2,19,66.2
4645,26.3,79.3,27.5,81.5
4646,18,64.4,18,64.4
4647,25,77,27.8,82
4648,34.2,93.6,35.1,95.2
4649,28,82.4,34.8,94.6
4650,17,62.6,17,62.6
4651,16,60.8,16,60.8
4652,20,68,20,68
4653,16,60.8,16,60.8
4654,21,69.8,21,69.8
4655,26,78.8,28.8,83.8
4656,24.2,75.6,25.5,77.8
4657,20,68,20,68
4658,24,75.2,25.7,78.2
4659,30,86,35.8,96.4
4660,26,78.8,26.9,80.4
4661,13,55.4,13.3,56
4662,17,62.6,17,62.6
4663,32,89.6,42.9,109.2
4664,19,66.2,19,66.2
4665,17.9,64.2,17.9,64.2
4666,33,91.4,44.4,112
4667,14,57.2,13.1,55.6
4668,13.3,55.9,12.2,54
4669,16,60.8,16,60.8
4670,18,64.4,18,64.4
4671,27,80.6,29.8,85.6
4672,30,86,40.1,104.2
4673,27,80.6,32.6,90.6
4674,17.6,63.7,17.6,63.7
4675,23.6,74.4,23.5,74.4
4676,19.2,66.6,19.2,66.6
4677,13.1,55.5,13.1,55.5
4678,20,68,20,68
4679,21,69.8,21,69.8
4680,5,40.9,5,40.9
4681,23,73.4,25.2,77.4
4682,29,84.2,33.4,92
4683,19,66.2,19,66.2
4684,20,68,20,68
4685,8,46.4,6.9,44.3
4686,22,71.6,24.6,76.2
4687,22,71.6,24.5,76.1
4688,29,84.2,33.9,93.1
4689,32,89.6,36.1,96.9
4690,25.9,78.7,29.6,85.3
4691,29,84.2,33.4,92.1
4692,14,57.2,13.1,55.5
4693,13,55.4,11.3,52.4
4694,32,89.6,35.8,96.4
4695,27,80.6,31.4,88.4
4696,10.6,51.1,10.8,51.4
4697,21.9,71.4,21.9,71.4
4698,19,66.2,19,66.2
4699,18,64.4,18,64.4
4700,28.7,83.6,30.8,87.5
4701,24,75.2,26.6,79.9
4702,18,64.4,18,64.4
4703,27,80.6,28.2,82.8
4704,17.2,63,17.2,63
4705,21.9,71.4,21.9,71.4
4706,27,80.6,30.8,87.5
4707,26,78.8,29.5,85
4708,17,62.6,17,62.6
4709,20,68,20,68
4710,24,75.2,26.8,80.2
4711,28,82.4,28,82.4
4712,16,60.8,16,60.8
4713,16,60.8,16,60.8
4714,18.7,65.7,18.7,65.7
4715,23.6,74.4,25.5,77.9
4716,28,82.4,29.7,85.4
4717,25,77,27.8,82
4718,17,62.6,17,62.6
4719,27,80.6,30.4,86.7
4720,23,73.4,24.9,76.9
4721,15,59,14.9,58.8
4722,28,82.4,29.9,85.7
4723,19,66.2,19,66.2
4724,31.7,89,38.8,101.8
4725,26,78.8,27.9,82.3
4726,30,86,34.5,94
4727,18.8,65.9,18.8,65.9
4728,25,77,26.6,79.8
4729,30,86,36.2,97.1
4730,25,77,27.9,82.2
4731,17.6,63.7,17.6,63.7
4732,15,59,13.9,57
4733,17.1,62.8,17.1,62.8
4734,16,60.8,16,60.8
4735,26,78.8,29.3,84.7
4736,16,60.8,16,60.8
4737,15,59,13.9,57
4738,27,80.6,30.9,87.6
4739,28,82.4,32.1,89.7
4740,19,66.2,19,66.2
4741,19,66.2,19,66.2
4742,26,78.8,29.3,84.7
4743,22,71.6,24.5,76
4744,30,86,35.8,96.4
4745,28,82.4,32.6,90.6
4746,27.2,80.9,30.6,87
4747,25,77,27.2,81
4748,26,78.8,28.2,82.7
4749,32,89.6,45,113
4750,24,75.2,25.8,78.4
4751,27,80.6,29.7,85.5
4752,18,64.4,18,64.4
4753,4.2,39.6,0.3,32.5
4754,28,82.4,30.2,86.3
4755,25,77,26.5,79.7
4756,22,71.6,23.3,73.9
4757,28,82.4,26,78.8
4758,11,51.8,9.3,48.7
4759,25,77,26.9,80.4
4760,24,75.2,25.8,78.4
4761,30,86,39.4,103
4762,26,78.8,28.5,83.3
4763,22,71.6,24.6,76.2
4764,10,50,9.2,48.5
4765,18,64.4,18,64.4
4766,29.1,84.4,34,93.2
4767,33.9,93,32.8,91
4768,10.6,51,9.9,49.9
4769,18.4,65.1,18.4,65.1
4770,17,62.6,17,62.6
4771,28,82.4,31.3,88.4
4772,11,51.8,11,51.8
4773,25.2,77.4,28,82.5
4774,24,75.2,26.8,80.2
4775,15,59,15.1,59.1
4776,16,60.8,16,60.8
4777,13,55.4,11.1,52
4778,14,57.2,13.9,57
4779,23.2,73.8,24.2,75.6
4780,25,77,28.3,82.9
4781,25.8,78.4,28.7,83.6
4782,28,82.4,33.3,92
4783,25,77,26.9,80.4
4784,31,87.8,38.3,100.9
4785,27.8,82.1,32.4,90.3
4786,23,73.4,25.1,77.2
4787,27,80.6,26.7,80
4788,29,84.2,33.4,92.2
4789,11.5,52.7,11.5,52.7
4790,20,68,20,68
4791,1,33.8,-2.6,27.4
4792,20,68,20,68
4793,16,60.8,16,60.8
4794,21,69.8,21,69.8
4795,24.7,76.5,27.7,81.8
4796,24,75.2,23.2,73.7
4797,16,60.8,16,60.8
4798,21,69.8,21,69.8
4799,14,57.2,14,57.1
4800,15,59,12.8,55
4801,32,89.6,31.9,89.4
4802,24,75.2,26.3,79.4
4803,13.3,56,13.9,57.1
4804,20,68,20,68
4805,14,57.2,13.6,56.4
4806,31,87.8,34.2,93.6
4807,23.7,74.7,25.5,77.8
4808,26,78.8,28.4,83.1
4809,31.4,88.5,33.2,91.8
4810,30,86,38.5,101.4
4811,26,78.8,28.1,82.6
4812,36.5,97.6,36,96.8
4813,19.1,66.4,19.1,66.4
4814,28,82.4,33.2,91.7
4815,18,64.4,18,64.4
4816,18,64.4,18,64.4
4817,34,93.2,36.6,97.9
4818,19,66.2,19,66.2
4819,14,57.2,12.8,55
4820,20,68,20,68
4821,30,86,35.8,96.4
4822,28,82.4,31.5,88.7
4823,29.4,85,34.2,93.6
4824,29,84.2,34,93.2
4825,23,73.4,25,77.1
4826,13,55.4,11.9,53.4
4827,29,84.2,26.9,80.4
4828,28.5,83.3,33.2,91.7
4829,19,66.2,19,66.2
4830,28,82.4,32.7,90.9
4831,25.8,78.4,29,84.1
4832,25,77,27.1,80.7
4833,19,66.2,19,66.2
4834,17,62.6,17,62.6
4835,31,87.8,38.8,101.8
4836,25.1,77.2,28.1,82.6
4837,14,57.2,14.1,57.4
4838,15,59,15.8,60.4
4839,27,80.5,27.8,82
4840,15,59,14.1,57.3
4841,25,77,27.4,81.4
4842,31.9,89.5,31.3,88.4
4843,26,78.8,28.7,83.6
4844,16,60.8,16,60.8
4845,13,55.4,13.2,55.8
4846,19,66.2,19,66.2
4847,14,57.2,14.7,58.4
4848,20.2,68.3,20.2,68.3
4849,25,77,27.2,80.9
4850,25.4,77.8,26.4,79.5
4851,18.7,65.7,18.7,65.7
4852,23,73.4,25.1,77.1
4853,29,84.2,34.4,93.9
4854,26,78.8,28.6,83.4
4855,14,57.2,14.7,58.4
4856,16,60.8,16,60.8
4857,30,86,35.6,96
4858,19.8,67.7,19.8,67.7
4859,17.5,63.6,17.5,63.6
4860,32,89.6,40.9,105.5
4861,12,53.6,11.9,53.5
4862,21.7,71.1,21.7,71.1
4863,17,62.6,17,62.6
4864,17,62.6,17,62.6
4865,26,78.8,28.1,82.6
4866,31,87.8,44.4,111.8
4867,27,80.6,32.3,90.2
4868,18.6,65.5,18.6,65.5
4869,23.1,73.6,23.9,75
4870,19.2,66.6,19.2,66.6
4871,11,51.8,11,51.8
4872,19,66.2,19,66.2
4873,22,71.6,24.6,76.2
4874,1.5,34.8,-0.7,30.8
4875,23,73.4,25.2,77.4
4876,30,86,36,96.8
4877,13,55.4,11.2,52.2
4878,20,68,20,68
4879,6,42.8,5.8,42.5
4880,18,64.4,18,64.4
4881,19,66.2,19,66.2
4882,25,77,26.7,80
4883,31,87.8,35.9,96.7
4884,26,78.8,29.7,85.5
4885,29,84.2,33.3,91.9
4886,16,60.8,16,60.8
4887,12,53.6,10.2,50.3
4888,31,87.8,33.2,91.8
4889,24,75.2,26.3,79.3
4890,10.3,50.5,10.7,51.3
4891,23.1,73.6,23.8,74.8
4892,23,73.4,25.1,77.2
4893,25,77,24.3,75.7
4894,30.8,87.4,32.5,90.5
4895,24,75.2,26.5,79.7
4896,20,68,20,68
4897,28,82.4,31.1,87.9
4898,21.5,70.8,21.6,70.8
4899,22.9,73.2,24.8,76.6
4900,28,82.4,32.9,91.1
4901,27,80.6,30.6,87
4902,15.9,60.6,15.9,60.6
4903,21,69.8,21,69.8
4904,24,75.2,26.7,80.1
4905,25,77,26.8,80.2
4906,13,55.4,13.3,56
4907,15,59,15.8,60.4
4908,22.1,71.9,24.4,76
4909,24.1,75.3,26,78.8
4910,24,75.2,25.7,78.3
4911,24,75.2,25.8,78.4
4912,22,71.6,24.6,76.2
4913,27,80.6,30.2,86.3
4914,22,71.6,24.5,76.1
4915,13,55.4,12.2,54
4916,24,75.2,25.7,78.3
4917,15,59,14.3,57.8
4918,32,89.6,39.1,102.4
4919,28,82.4,30.8,87.5
4920,31,87.8,38,100.4
4921,17.1,62.8,17.1,62.8
4922,26,78.8,27.6,81.7
4923,32,89.6,39,102.3
4924,26,78.8,29.3,84.7
4925,17.5,63.6,17.6,63.6
4926,19,66.2,19,66.2
4927,16.7,62,16.7,62
4928,16,60.8,16,60.8
4929,27,80.6,31.3,88.4
4930,20,68,20,68
4931,12,53.6,10.7,51.3
4932,26,78.8,29.2,84.6
4933,29,84.2,34.6,94.4
4934,21,69.8,21,69.8
4935,15,59,14.7,58.4
4936,22,71.6,24.5,76.1
4937,23,73.4,24.8,76.6
4938,29,84.2,33.9,93.1
4939,26,78.8,28.5,83.4
4940,25,77,27.9,82.3
4941,22,71.6,24.5,76.1
4942,29,84.2,34.4,93.8
4943,33,91.4,47,116.7
4944,23,73.4,25.1,77.2
4945,31,87.8,35.4,95.6
4946,20,68,20,68
4947,6,42.8,4.6,40.4
4948,27,80.6,28.4,83.1
4949,24,75.2,25.6,78.2
4950,21,69.8,21,69.8
4951,32,89.6,29.8,85.6
4952,7,44.6,5,41.1
4953,26,78.8,27.7,81.8
4954,23,73.4,25.1,77.2
4955,29,84.2,35.3,95.6
4956,22,71.6,24.5,76.1
4957,24,75.2,25.3,77.6
4958,14,57.2,12.5,54.5
4959,18,64.4,18,64.4
4960,28.5,83.4,32.2,90
4961,34.5,94.2,33.5,92.2
4962,9.5,49,7.9,46.2
4963,18.8,65.9,18.8,65.9
4964,21,69.8,21,69.8
4965,27,80.6,29.3,84.7
4966,13.1,55.5,12.7,54.9
4967,26,78.8,29.5,85.1
4968,25,77,28.4,83.1
4969,13,55.4,13.6,56.4
4970,20,68,20,68
4971,10,50,8.6,47.5
4972,17,62.6,17,62.6
4973,22.3,72.2,24.5,76
4974,26,78.8,29.8,85.6
4975,28.1,82.7,31.6,88.8
4976,23,73.4,25.2,77.4
4977,25,77,27,80.6
4978,28,82.4,32.5,90.5
4979,27.5,81.5,30.5,86.9
4980,21,69.8,21,69.8
4981,28,82.4,27.9,82.2
4982,27,80.6,29.4,84.8
4983,8.1,46.6,7.5,45.5
4984,20,68,20,68
4985,12,53.6,11,51.8
4986,22,71.6,24.5,76.2
4987,14,57.2,13,55.4
4988,22,71.6,24.5,76.2
4989,25.1,77.1,28.2,82.7
4990,21,69.8,21,69.8
4991,19,66.2,19,66.2
4992,21,69.8,21,69.8
4993,12,53.6,11,51.7
4994,12,53.6,9.6,49.2
4995,27,80.6,27.6,81.7
4996,32,89.6,35.2,95.3
4997,25,77,28,82.4
4998,15.8,60.4,15.8,60.4
4999,21,69.8,21,69.8
5000,12,53.6,12.2,54
5001,30,86,31.9,89.4
5002,22.7,72.9,24.9,76.8
5003,28,82.4,32.3,90.1
5004,33.3,92,33.3,91.9
5005,30,86,37.1,98.9
5006,25,77,27.2,81
5007,36.4,97.5,34.9,94.9
5008,18.9,66.1,18.9,66.1
5009,26,78.8,29,84.1
5010,19,66.2,19,66.2
5011,17,62.6,17,62.6
5012,31,87.8,32.2,89.9
5013,18,64.4,18,64.4
5014,14,57.2,13.4,56
5015,19,66.2,19,66.2
5016,28,82.4,31.7,89
5017,30,86,35.4,95.7
5018,28.8,83.8,33.2,91.7
5019,31,87.8,39.9,103.8
5020,22,71.6,24.6,76.2
5021,11,51.8,9.4,49
5022,29,84.2,26.9,80.4
5023,29,84.2,35.3,95.5
5024,25,77,25.6,78.1
5025,26,78.8,29.3,84.8
5026,24.6,76.3,27.5,81.6
5027,25,77,26.9,80.4
5028,19,66.2,19,66.2
5029,18,64.4,18,64.4
5030,29,84.2,35,95
5031,25.2,77.4,27.8,82.1
5032,22,71.6,22.4,72.4
5033,15,59,15.6,60.1
5034,25.1,77.2,26.9,80.4
5035,25,77,27.6,81.6
5036,35.6,96.2,36,96.8
5037,26,78.8,28.2,82.8
5038,16,60.8,16,60.8
5039,13,55.4,13,55.3
5040,20,68,20,68
5041,12,53.6,12.5,54.4
5042,20.4,68.7,20.4,68.7
5043,27,80.6,30.7,87.3
5044,25.6,78,26.8,80.3
5045,20.6,69.1,20.6,69.1
5046,25,77,26.6,79.8
5047,27,80.6,29.9,85.8
5048,25,77,26.5,79.6
5049,15,59,15.3,59.6
5050,17,62.6,17,62.6
5051,30,86,37.1,98.8
5052,20.4,68.7,20.4,68.7
5053,18.8,65.9,18.8,65.9
5054,33,91.4,45.1,113.1
5055,11,51.8,9.4,48.8
5056,21,69.8,21,69.8
5057,10,50,6.9,44.5
5058,13,55.4,12.9,55.2
5059,27,80.6,29.7,85.5
5060,29,84.2,36.9,98.3
5061,27,80.6,31.5,88.7
5062,17.1,62.9,17.1,62.9
5063,22.1,71.8,23.1,73.6
5064,18.6,65.6,18.6,65.6
5065,11.8,53.2,11.8,53.2
5066,25,77,25.6,78.1
5067,18,64.4,18,64.4
5068,3.4,38.1,3.4,38
5069,23,73.4,25.2,77.3
5070,29,84.2,33.8,92.9
5071,16,60.8,16,60.8
5072,22,71.6,24.6,76.2
5073,9,48.2,9.1,48.5
5074,15,59,13.8,56.8
5075,20,68,20,68
5076,27,80.6,30.8,87.5
5077,31,87.8,34.8,94.7
5078,26,78.9,29.7,85.5
5079,30,86,35.9,96.7
5080,21,69.8,21,69.8
5081,11,51.8,9.8,49.6
5082,31,87.8,40.3,104.5
5083,26,78.8,28.8,83.9
5084,10.2,50.3,10.6,51.1
5085,23.3,74,22.9,73.2
5086,14,57.2,14.7,58.4
5087,23,73.4,22.6,72.7
5088,27.6,81.7,29.7,85.5
5089,24,75.2,26.5,79.7
5090,21,69.8,21,69.8
5091,29,84.2,32.1,89.7
5092,20.3,68.5,20.3,68.5
5093,21.2,70.2,21.2,70.2
5094,27,80.6,30.5,86.8
5095,26,78.8,28.9,83.9
5096,16.1,61,16.1,61
5097,20,68,20,68
5098,26,78.8,30.3,86.5
5099,28,82.4,31.2,88.1
5100,17,62.6,17,62.6
