7375,447.3,0.1,26.7,2.1,18.1,20.3,2,2
7376,205.3,77.3,5.7,6,7.7,17.7,1,1
7377,212,55.8,4.8,11,8.7,14.4,1,1
7378,237,39.7,0.2,0.1,2.9,4,1,1
7379,4005.4,0,36,49.6,150.7,191.7,5,10
7380,280.4,24.3,1.3,0.4,3.6,6.5,1,1
7381,263.7,71.5,1.9,3.5,24.1,26,2,3
7382,212,59.4,0.1,0.3,2.8,12.2,1,1
7383,360.5,37.2,7,0.8,3.2,13.4,1,1
7384,323.8,70.8,6.1,2.7,16.4,28,2,2
7385,854.5,0,80.2,60.6,99.6,109,4,10
7386,247,39.3,7.1,4.2,30.5,102.6,2,3
7387,160.2,17.9,0,0.1,0.6,1.4,1,1
7388,340.5,12,1.9,0.3,12.4,21.1,1,2
7389,277,65.1,1.7,1.2,1.9,2.3,1,1
7390,223.6,104.4,0.4,0.4,30.1,50,2,3
7391,340.5,45.4,22.6,7.3,2.3,3.6,1,1
7392,165.2,70.1,0.4,0,0.5,0.6,1,1
7393,333.8,66.5,5.8,7,2.5,3.8,1,1
7394,317.1,0.8,42.2,3.1,15.3,26,1,2
7395,203.6,53.6,0,0.5,5.3,22.5,1,1
7396,988,3.2,108.3,139.2,75.9,76.6,4,10
7397,1228.3,0,43.2,27.4,89.2,103.7,4,10
7398,176.9,75.1,7.1,14.8,53.5,177.5,3,6
7399,1028.1,64.4,4.5,5.1,15.7,22,2,2
7400,397.2,52.9,5,7,15.8,22.3,2,2
7401,2296.5,36.1,23.3,1.4,14.1,22,1,2
7402,377.2,50.8,23.7,2.8,39.2,46.6,2,4
7403,227,68,18,3.8,10.6,18.2,1,1
7404,180.2,57.9,4,0.8,7.6,14.5,1,1
7405,534.1,27.5,3.5,2.4,10.7,22.1,1,1
7406,193.6,42.6,0.9,0.9,1.7,5.7,1,1
7407,313.8,62.9,5.9,1.7,1.4,2.4,1,1
7408,240.3,33.3,14.6,1,2.2,2.5,1,1
7409,230.3,19.5,5,1.6,2,3.1,1,1
7410,297.1,73.7,4.6,0.5,5.4,6.7,1,1
7411,220.3,47.2,10,1.1,4.4,5.8,1,1
7412,260.4,76.5,0.2,0.2,1.4,2.7,1,1
7413,198.6,130.2,2.9,8.2,36.4,131.5,2,4
7414,360.5,45.1,7.1,4.6,23,24.4,2,2
7415,237,34.7,3.5,1.4,1.2,2.5,1,1
7416,307.1,50.8,2.6,0.6,1.6,1.9,1,1
7417,390.5,1.9,43.5,1.8,5.8,8.9,1,1
7418,205.3,21.8,0,0.1,2.5,2.8,1,1
7419,614.2,18.1,6.6,2.3,10.6,20.5,1,1
7420,337.1,7.9,2.1,0.1,4.6,6.3,1,1
7421,323.8,41.5,0.6,0.2,2.2,4,1,1
7422,217,14.3,6.4,1.1,24.9,28.8,2,3
7423,337.1,55.8,8.1,3.1,14.2,17.4,1,2
7424,417.2,88.7,1.2,0.5,15.4,16.4,1,2
7425,370.5,42.2,1.3,0.8,6.8,7.2,1,1
7426,240.3,21.3,6,0.5,14.4,21,1,2
7427,3471.4,0.1,22.6,5.7,192.6,254.8,5,10
7428,1001.4,15,10.5,1.6,47.9,115.1,3,5
7429,201.9,30.4,0.1,0.1,2.2,3.6,1,1
7430,220.3,36.1,3.3,0.3,75.2,376.3,4,10
7431,747.7,4.9,9.5,1.9,17.1,24.2,2,2
7432,614.2,3,2.7,0.7,18.6,27.4,2,2
7433,290.4,118.7,6.3,3.2,22.1,23.5,2,2
7434,320.4,0.4,0.5,0.2,2.5,2.9,1,1
7435,774.4,10.9,3.8,2.3,33.2,65.8,2,3
7436,680.9,53.6,18.3,7.6,19.8,28.9,2,2
7437,1535.4,0,44.6,63.9,113.6,160.3,4,10
7438,273.7,65.1,2.1,1.4,20,21.7,2,2
7439,267,33.3,0.4,0.3,3.3,6.2,1,1
7440,487.3,15.4,3.2,0.8,5.5,24,1,1
7441,253.7,27.9,3.8,5.9,3.7,4.2,1,1
7442,620.8,0.3,47.3,0.3,25.1,32.2,2,3
7443,280.4,86.6,2.4,6.1,3.1,6.5,1,1
7444,217,79.4,0.9,0.8,6.5,7.2,1,1
7445,357.2,46.5,16.5,4.4,4.6,8.9,1,1
7446,487.3,15.4,3.2,0.8,5.5,24,1,1
7447,270.4,70.1,1.6,0.4,1.1,3.6,1,1
7448,243.7,68,3.3,3.3,8,19.9,1,1
7449,220.3,34.3,2,0.4,1.4,2.4,1,1
7450,293.7,49.4,10.8,18.1,4,5,1,1
7451,1094.8,38.3,56.2,23.6,20,22.5,2,2
7452,247,70.1,11,9.4,11.2,16.8,1,1
7453,360.5,87.3,2.2,6.7,11,12.3,1,1
7454,323.8,20.6,0.1,0.1,1,1.3,1,1
7455,190.3,84.4,0.6,2.2,36.4,128.8,2,4
7456,253.7,73,0.7,0.3,0.5,0.8,1,1
7457,277,29.7,3.1,2.7,15.3,21,1,2
7458,300.4,40.8,2.8,0.4,22.1,104.3,2,2
7459,212,61.5,1.1,2,3.1,16,1,1
7460,260.4,62.2,2.6,0.9,0.5,1.5,1,1
7461,1602.2,0,40.8,6.9,84.5,98.7,4,10
7462,413.9,25.8,2.1,2,3.8,5.6,1,1
7463,233.7,41.1,0.3,0.3,18,68.7,2,2
7464,293.7,36.5,8.6,0.2,5.8,11.2,1,1
7465,343.8,36.8,11.8,3.1,2.7,4.7,1,1
7466,614.2,18.1,11.5,3.3,18,34.6,2,2
7467,467.3,6.4,38.4,20.3,11.8,14.8,1,1
7468,297.1,33.6,2.2,1.2,0.9,2.1,1,1
7469,494,61.5,3.1,40.5,22.1,25.2,2,2
7470,333.8,35.8,0.3,0.1,1.5,6.3,1,1
7471,407.2,12.2,1.8,1,6.5,9.7,1,1
7472,323.8,19,5.8,4.6,2.1,4,1,1
7473,587.5,58.7,1.3,1.5,6.9,17.1,1,1
7474,1201.6,0,41.5,4.3,39.1,44.6,2,4
7475,250.3,46.5,0.9,1.4,2.9,3.9,1,1
7476,313.8,37.6,18,1.4,8.7,10.8,1,1
7477,263.7,80.8,0.1,0.1,0.5,1.6,1,1
7478,1895.9,0.7,42.8,15.1,171.5,225.9,5,10
7479,20294.199,0,108.3,60.6,818.7,1031,6,10
7480,207,29,29.5,12.8,1,2.2,1,1
7481,257,57.9,15.3,32.9,13.6,28,1,2
7482,267,79.4,3,1.6,2.2,2.5,1,1
7483,383.9,30.4,61,10.3,51.1,60.7,3,6
7484,1201.6,0,41.5,4.3,39.1,44.6,2,4
7485,767.7,62.9,13.9,20.7,14.3,16.7,1,2
7486,240.3,23.3,22.6,12.9,2.5,4.4,1,1
7487,273.7,51.5,42.8,20,23.5,48.8,2,2
7488,273.7,6,21.4,19.1,15.1,16,1,2
7489,494,26.8,5,4.5,6.8,16.8,1,1
7490,178.6,5.5,0,0.1,0.5,1.1,1,1
7491,277,110.2,3.3,2.4,21.5,59.5,2,2
7492,257,9.7,22.6,3.5,15.5,18.7,2,2
7493,734.3,34.7,12.3,3,28.1,41.9,2,3
7494,260.4,74.4,0.8,0.4,0.5,0.6,1,1
7495,233.7,93,2.6,14.7,16.9,19.1,2,2
7496,427.3,55.8,6.8,4,23.1,29.5,2,2
7497,303.8,40.8,0.3,0.2,3,4.2,1,1
7498,433.9,11,2,0.2,8.6,8.9,1,1
7499,360.5,1.9,28.1,6.2,25.2,28.2,2,3
7500,280.4,52.9,1.7,0.6,1.2,1.7,1,1
7501,347.1,3.8,31.5,0.8,5.4,6.9,1,1
7502,427.3,24.7,2.2,1.7,5.6,11.6,1,1
7503,343.8,34.3,1.8,0.5,9.6,18.6,1,1
7504,3631.6,0,41.5,45.8,112.7,145.3,4,10
7505,220.3,24.7,0.1,0.1,0.8,2.5,1,1
7506,540.7,12,2.2,1.7,5.9,10.3,1,1
7507,240.3,114.4,0.7,0.8,12.6,18.9,1,2
7508,185.3,25.8,0,0,0.5,0.8,1,1
7509,230.3,62.9,0.8,0.6,107.5,353.5,4,10
7510,243.7,60.1,2.1,2,2.9,9.4,1,1
7511,330.5,150.2,3.6,9.2,17.8,19.5,2,2
7512,163.6,16.6,0,0,0.5,0.9,1,1
7513,200.3,49.4,2.2,2.3,3.2,7.2,1,1
7514,520.7,20.2,41.5,7.2,29.7,35.4,2,3
7515,260.4,51.5,12.3,79.2,7.2,22.8,1,1
7516,220.3,45.8,8.5,4.5,12.2,14.3,1,2
7517,212,103,1,0.8,18.1,32.5,2,2
7518,227,33.3,0.4,0.2,3,11.6,1,1
7519,293.7,15.2,1.2,0.2,4.6,5.9,1,1
7520,257,43.3,1.2,2.1,20.2,76,2,2
7521,293.7,35.1,4.2,1.3,23.3,26,2,2
7522,407.2,36.1,3.2,1.3,8.1,14.1,1,1
7523,313.8,42.9,22.3,3.1,4.7,7.6,1,1
7524,212,48.6,0.3,0.3,2.6,6.4,1,1
7525,208.6,32.9,0.9,11.6,3.9,4.3,1,1
7526,1068.1,30,9,4,148.5,584.9,4,10
7527,687.6,5.9,3.3,0.3,26.3,74.6,2,3
7528,263.7,61.5,4.8,7.1,10,13.3,1,1
7529,323.8,26.8,11.5,2.8,24.4,29.6,2,3
7530,267,12.2,8.1,1.9,2.8,4.2,1,1
7531,687.6,8.4,113.8,23.4,58.4,80.1,3,7
7532,460.6,133,6.2,6.6,33.1,45,2,3
7533,227,19.7,0.1,0.1,0.7,1.4,1,1
7534,327.1,13.6,0.1,0,1.4,1.5,1,1
7535,494,17.5,17.3,17.4,5.5,6.2,1,1
7536,220.3,22.9,8.7,9.4,4.9,5.5,1,1
7537,393.9,37.6,0.4,0.1,8.2,8.5,1,1
7538,267,52.9,6.8,3.3,5.4,20,1,1
7539,447.3,54.4,10.2,3.8,7.4,16.1,1,1
7540,353.8,50.1,5.8,2.7,4.5,5.9,1,1
7541,280.4,86.6,6.9,1.8,9.5,22.2,1,1
7542,200.3,118.7,4.1,4.6,35.3,122.1,2,3
7543,433.9,0.9,20.4,0.7,18.5,28.9,2,2
7544,270.4,38.6,14.7,10.7,2.6,3.6,1,1
7545,554.1,8.1,6.3,1,21.2,39.8,2,2
7546,191.9,41.8,1.3,0.6,1.3,4.7,1,1
7547,191.9,39.7,0.4,0.2,1,2.8,1,1
7548,188.6,40.1,0.1,0.1,0.9,2.3,1,1
7549,203.6,57.2,0.3,0.3,2.4,9,1,1
7550,393.9,83.7,9,1.1,9.3,10.3,1,1
7551,343.8,39.3,32.2,8.2,4.3,6.9,1,1
7552,317.1,137.3,31.9,52.5,86.4,314.9,4,10
7553,196.9,48.6,0.8,0.4,45.5,153.1,3,5
7554,313.8,11.1,19.2,0.5,12.2,20.6,1,2
7555,201.9,42.6,0.2,0.6,9.2,27.4,1,1
7556,370.5,29,1.5,0.5,4.2,7.8,1,1
7557,2750.4,0,49.4,70.6,61.3,68.5,3,8
7558,320.4,66.5,8.1,1.1,5.5,7.1,1,1
7559,594.1,8.7,49.4,3.2,36,53,2,4
7560,207,51.5,0.9,0.6,2.1,2.2,1,1
7561,195.3,28.3,0.1,0.2,3.6,7.7,1,1
7562,1148.2,62.2,33.2,60.1,74.6,97.6,4,10
7563,467.3,4.2,48.7,21.9,13.5,18.6,1,2
7564,300.4,35.8,1.3,0.9,39.6,132.8,2,4
7565,1401.9,0,108.3,3.4,37.7,47.5,2,4
7566,273.7,26.8,4.5,3.5,1.7,2.7,1,1
7567,233.7,101.6,2,1.3,34,127.1,2,3
7568,270.4,22.9,0.1,0.1,0.9,2.3,1,1
7569,300.4,39,10.3,5.3,0.9,2.3,1,1
7570,500.7,0,27.1,2.9,28.3,31.4,2,3
7571,188.6,103,2.9,2.1,10.8,39.6,1,1
7572,210.3,43.3,5.3,14,9.7,16.8,1,1
7573,230.3,33.3,0.4,0.3,2.2,3.6,1,1
7574,5394,0,54.2,75.3,180.4,227,5,10
7575,250.3,28.3,0.8,0.3,4.5,8.4,1,1
7576,280.4,68.7,2.1,1.6,8.5,9.5,1,1
7577,207,68,0.1,0.3,2,9.2,1,1
7578,387.2,85.8,10.5,1.2,1.3,1.8,1,1
7579,273.7,88.7,3.3,1.5,5.3,13.4,1,1
7580,854.5,0,80.2,60.6,99.6,109,4,10
7581,212,93,0.7,0.4,7.6,17.2,1,1
7582,186.9,21.5,0,0.1,0.7,1.6,1,1
7583,454,9.2,2.5,0.4,23.6,39.2,2,2
7584,273.7,54.4,2.3,1.6,2.8,3.3,1,1
7585,263.7,137.3,0.3,0.5,45.2,123.1,3,5
7586,300.4,20.2,44.6,11.1,5.4,8.3,1,1
7587,173.6,76.5,1.4,0.2,0.9,1,1,1
7588,367.2,54.4,8.4,6.7,2.3,4.8,1,1
7589,270.4,52.9,31.5,2.8,12.2,18.4,1,2
7590,203.6,62.9,0.1,0.5,6,31,1,1
7591,867.8,194.6,65.1,131.6,100.5,101.6,4,10
7592,1668.9,0,46.6,26.7,136.5,155.1,4,10
7593,208.6,64.4,13,18.6,21.3,60.6,2,2
7594,1068.1,55.8,5.3,5,24.6,31.9,2,3
7595,337.1,46.5,3.4,4.3,11.5,17.4,1,1
7596,821.1,58.7,9.1,0.8,15.4,28.1,1,2
7597,350.5,34.7,18.3,0.7,18.9,24.1,2,2
7598,250.3,100.1,12.7,3.1,7.8,21.4,1,1
7599,168.6,54.4,3.7,0.5,5.9,8.9,1,1
7600,407.2,32.9,3.5,2.3,7.9,19.2,1,1
7601,183.6,42.6,0.8,0.9,5.1,17.8,1,1
7602,427.3,56.5,12.7,3,2.8,4.4,1,1
7603,223.6,30.8,10.5,0.5,3.2,3.6,1,1
7604,195.3,46.5,0.8,0.2,0.5,1.2,1,1
7605,360.5,68,7.9,2.3,9.9,12.5,1,1
7606,213.6,86.6,1.6,0.9,3.1,4.3,1,1
7607,237,75.8,0.2,0.2,1.8,3.3,1,1
7608,277,131.6,10.2,74.4,46.8,162.8,3,5
7609,567.4,65.1,6.3,4.2,69.1,70.6,4,9
7610,212,36.1,2.6,1.6,8.3,21.2,1,1
7611,283.7,57.2,2.2,1.7,2.9,4.8,1,1
7612,383.9,71.5,12.5,2.4,11.7,15.2,1,1
7613,210.3,23.6,0,0.2,3.1,3.6,1,1
7614,921.3,3.2,12,3.2,24.5,44.7,2,3
7615,327.1,7.2,1.2,0.1,3.5,4.7,1,1
7616,223.6,63.7,0.3,0.3,2.9,6.6,1,1
7617,230.3,14.8,6.4,0.2,15.9,19.6,2,2
7618,270.4,88.7,2.7,3.5,16.2,19.2,2,2
7619,353.8,62.9,0.6,0.3,7.6,10.3,1,1
7620,487.3,27.9,4.5,2,5.5,5.6,1,1
7621,280.4,36.5,7,0.7,8.8,16.1,1,1
7622,894.6,7.4,7.4,2.8,45.5,141.2,3,5
7623,1121.5,9.8,12.2,1.9,52.4,126,3,6
7624,208.6,17.2,0.4,0.1,2.5,4.7,1,1
7625,217,33.3,3.6,0.3,70.3,251.4,4,9
7626,587.5,9.7,6.3,1.5,11,15.7,1,1
7627,1228.3,1.1,9.9,4.3,47.9,71.2,3,5
7628,250.3,54.4,5.5,1.3,3.5,3.7,1,1
7629,243.7,0,0.1,0,0.5,0.6,1,1
7630,701,36.1,5.1,3.1,428.2,1930.6,6,10
7631,1081.5,50.1,32.6,8.4,37.5,51.4,2,4
7632,2616.9,0,65.8,51.5,311.2,387.5,6,10
7633,303.8,70.1,2.1,0.7,8.7,9.7,1,1
7634,208.6,26.8,0.2,0.3,4,10,1,1
7635,560.8,21.8,3.6,0.9,6.2,26.1,1,1
7636,330.5,22.7,7.5,25.8,31,31.6,2,3
7637,1014.7,0,39.4,0.1,47,57,3,5
7638,270.4,82.3,3.7,10.6,7.6,12.7,1,1
7639,243.7,91.6,0.9,1,13.2,19.8,1,2
7640,323.8,87.3,6,2.3,7.7,9.8,1,1
7641,560.8,21.8,3.6,0.9,6.2,26.1,1,1
7642,263.7,82.3,1.2,0.4,2.6,9.6,1,1
7643,363.8,52.9,2.7,1.9,13.1,28.6,1,2
7644,198.6,33.6,1.2,0.4,5.3,14.5,1,1
7645,420.6,34.7,16.8,21.5,3.2,4.2,1,1
7646,1174.9,17.5,46.6,23.8,14,16.3,1,2
7647,293.7,79.4,11.5,8.4,16.1,29.9,2,2
7648,270.4,34.7,2.5,5.7,6,7.1,1,1
7649,347.1,23.3,0.1,0,0.7,0.9,1,1
7650,196.9,74.4,0.8,1.5,17.9,62.8,2,2
7651,263.7,54.4,3,1.2,0.7,0.8,1,1
7652,253.7,34.7,1.4,0.9,6.7,11.4,1,1
7653,191.9,60.8,1.3,0.4,21.6,91.6,2,2
7654,213.6,57.9,1.4,2.4,2.5,11.1,1,1
7655,267,66.5,3.1,1,0.6,0.8,1,1
7656,2670.3,0,65.1,7,170.4,203,5,10
7657,433.9,22,2.5,2.3,5.3,7,1,1
7658,205.3,52.9,0.4,0.3,43.7,157.4,3,5
7659,250.3,17.7,3.8,0,6.9,10.2,1,1
7660,323.8,75.8,8.2,4.8,7.7,9.6,1,1
7661,433.9,26.1,3.7,1.5,6,13,1,1
7662,287.1,35.1,18.5,11.6,14.1,16.1,1,2
7663,213.6,40.1,1.8,1,2.5,4.8,1,1
7664,547.4,101.6,2.7,57.2,36.1,39.5,2,4
7665,310.4,32.2,0.2,0,0.6,4.9,1,1
7666,327.1,20.7,0.9,0.6,3.4,4.9,1,1
7667,250.3,22.7,4.2,3.9,1.8,5.4,1,1
7668,948,62.2,9.4,7.8,10.3,21.4,1,1
7669,1442,0,72,5.7,56.8,60.9,3,7
7670,263.7,56.5,1.8,3.1,7.3,8.6,1,1
7671,400.5,1.2,27.4,2.3,14.1,18.4,1,2
7672,253.7,55.1,0.9,0.5,0.5,2.2,1,1
7673,1535.4,0.3,43.9,7.6,110.5,161.4,4,10
7674,23712.199,0,98.7,20.7,1059.6,1333.1,6,10
7675,1789.1,0,175.5,119.2,34,115.5,2,3
7676,350.5,39,26.1,5.8,16.1,58.2,2,2
7677,227,72.2,3.2,1.7,2.6,5.9,1,1
7678,263.7,57.9,20.1,3.3,13,17.5,1,2
7679,1442,0,72,5.7,56.8,60.9,3,7
7680,701,39,12.9,6.6,5.3,6.6,1,1
7681,263.7,63.7,11.1,14.4,4.8,9.3,1,1
7682,220.3,56.5,9.8,2.1,11.5,15.5,1,1
7683,210.3,18.6,7.4,9.3,4.8,5.7,1,1
7684,500.7,28.6,4.1,2.2,6.6,14.3,1,1
7685,191.9,6,0,0,0.5,0.6,1,1
7686,277,127.3,3.3,7.1,24.3,70.6,2,3
7687,191.9,75.1,1.3,0.8,3.9,4.2,1,1
7688,614.2,16.5,6.6,0.6,28.8,40.4,2,3
7689,290.4,57.9,3,1.1,2.8,3.1,1,1
7690,247,91.6,5.2,6.7,11.5,13.2,1,1
7691,263.7,90.1,1.7,1.6,13.4,16.5,1,2
7692,393.9,42.2,0.3,0.2,2,2.8,1,1
7693,474,3.2,2.1,0.2,5.7,5.9,1,1
7694,380.5,11.4,30.9,6.9,24.9,27.6,2,3
7695,300.4,65.1,1.8,1.4,1.8,2.4,1,1
7696,337.1,50.1,13.4,0.8,8,10.3,1,1
7697,494,19.5,3,1.6,9.9,20,1,1
7698,277,23.6,1.1,0.3,3.1,7.4,1,1
7699,6355.3,0,122,30,248.6,272.1,5,10
7700,207,41.1,0.1,0,0.5,0.9,1,1
7701,507.4,10.8,2.8,1.4,14.8,39.1,1,2
7702,217,98.7,4.9,6.5,14.7,27,1,2
7703,180.2,29,0,0.1,1.2,2.3,1,1
7704,290.4,74.4,1.8,1.2,90.7,309.1,4,10
7705,220.3,65.1,1.5,1.7,2,6.9,1,1
7706,240.3,151.6,2.9,21.2,15.7,17,2,2
7707,170.2,9.2,0,0,0.5,0.7,1,1
7708,185.3,44,1.2,1.2,1.8,3.1,1,1
7709,487.3,42.9,41.8,7.2,23.1,28,2,2
7710,193.6,73.7,1.5,14.1,0.9,1,1,1
7711,201.9,19.7,4.1,0.6,7.9,9.6,1,1
7712,208.6,101.6,0.5,0.9,23.5,48.3,2,2
7713,323.8,41.1,1.8,0.8,8.8,30.8,1,1
7714,287.1,18.4,1.1,0.1,4,4.9,1,1
7715,287.1,49.4,0.8,1.5,13.4,40.9,1,2
7716,313.8,80.1,3.6,3.8,7.5,9.1,1,1
7717,801.1,27.5,12.2,5.3,27.7,42.5,2,3
7718,270.4,83,9.1,3.6,8.9,20.5,1,1
7719,210.3,45.8,0.9,0.4,1.6,3.1,1,1
7720,223.6,25.8,1.9,23.6,11.9,12.4,1,1
7721,1762.4,24,17.3,8.6,217.2,737.3,5,10
7722,667.6,17.9,2.3,0.2,14.6,21,1,2
7723,400.5,32.2,8.1,5.9,32.7,39.7,2,3
7724,337.1,26.1,11.7,1.9,13.8,18.7,1,2
7725,257,40.1,1.8,0.6,0.5,0.6,1,1
7726,660.9,31.8,75.4,23.8,67.3,88.7,4,9
7727,1895.9,76.5,38.4,10.9,135.5,174.5,4,10
7728,230.3,24.3,0.1,0.1,2,2.9,1,1
7729,333.8,33.3,0.1,0.1,1.7,1.8,1,1
7730,343.8,34.3,7.5,8.7,1.6,1.9,1,1
7731,208.6,14.8,7.6,8,5.8,8.2,1,1
7732,534.1,52.2,1.3,0.4,19.2,19.3,2,2
7733,257,52.2,5.6,3.4,4.7,17.7,1,1
7734,634.2,37.6,13.7,5.5,12.3,23.8,1,2
7735,330.5,77.3,5.1,6,6.8,8.5,1,1
7736,834.5,23.3,45.9,6.1,48,58.3,3,6
7737,297.1,160.2,5.7,38.2,48.4,138.9,3,6
7738,360.5,25.8,13.2,0.7,11,15.9,1,1
7739,263.7,47.9,10.7,7.4,1.1,2.2,1,1
7740,847.8,7.2,7.9,0.9,41.1,67.6,3,4
7741,185.3,41.8,1,0.6,6.6,19.5,1,1
7742,181.9,36.1,0.2,0.3,8.8,22.1,1,1
7743,183.6,38.6,0.1,0.2,8.3,13.4,1,1
7744,193.6,48.6,0.2,0.3,1.8,7.6,1,1
7745,527.4,70.1,13.4,1.2,20.1,22.3,2,2
7746,343.8,70.8,15.4,5.6,10.6,14.9,1,1
7747,323.8,31.8,51.4,46.3,36.3,101.5,2,4
7748,176.9,57.2,0.8,0.5,76.6,315.6,4,10
7749,327.1,19,14.9,0.4,13.9,19.5,1,2
7750,217,36.5,0.2,0.7,10.5,21.9,1,1
7751,273.7,20.4,1,0.3,2.2,5,1,1
7752,427.3,12.5,18.9,8.1,7.1,9.5,1,1
7753,500.7,41.8,25.7,3.9,13.3,16.3,1,2
7754,600.8,18.4,45.2,3.2,32.4,47,2,3
7755,213.6,35.1,1.8,1.2,5,7.9,1,1
7756,217,27.5,0.2,0.2,6,11.1,1,1
7757,277,59.4,4,8.7,5.1,9.8,1,1
7758,767.7,0,29.1,14.1,28.8,36.9,2,3
7759,191.9,62.9,0.6,0.7,65.7,223,4,9
7760,587.5,3.3,48,0.9,18.2,30.3,2,2
7761,250.3,27.5,2.9,2.2,1.3,2.3,1,1
7762,257,100.1,2.8,3.2,46.1,144.8,3,5
7763,280.4,23.3,0.1,0.1,2,8,1,1
7764,270.4,54.4,3.1,1.6,0.6,0.8,1,1
7765,527.4,0.1,36.7,8.9,36,39.8,2,4
7766,198.6,103,3.6,7.1,16.1,43,2,2
7767,240.3,85.1,1.8,3.9,5.5,5.8,1,1
7768,230.3,47.9,0.4,0.3,3.4,6.9,1,1
7769,2643.6,0,20.1,25,71,102.3,4,10
7770,293.7,21.8,1.7,0.3,3.5,7.3,1,1
7771,283.7,65.1,2.5,0.8,9.7,10.8,1,1
7772,213.6,63.7,0.2,0.5,2.1,9.7,1,1
7773,210.3,40.1,7.2,0.9,1.7,3,1,1
7774,323.8,36.1,16.3,2.6,15.3,26.4,1,2
7775,383.9,7.5,28.5,5.6,22.7,27.2,2,2
7776,247,57.2,5.7,1.8,5,16,1,1
7777,190.3,22,0,0.1,0.7,1.5,1,1
7778,620.8,7.5,5.9,1.6,31.4,53.3,2,3
7779,293.7,41.5,2.3,1.1,1.5,2.2,1,1
7780,217,134.5,0.4,1.9,16.9,53.7,2,2
7781,293.7,41.1,25,7.8,8.1,12.4,1,1
7782,191.9,74.4,1,0.2,1.1,1.7,1,1
7783,554.1,117.3,17.5,21.7,32.2,36.4,2,3
7784,393.9,0.2,80.9,3.8,11.1,23.4,1,1
7785,208.6,65.8,0.1,0.4,4.2,24.8,1,1
7786,514,18.1,59.6,112.5,30.9,33.6,2,3
7787,1028.1,19.1,25.4,11.1,90.5,99,4,10
7788,156.9,95.8,2,5.6,46.2,188.9,3,5
7789,1028.1,36.8,4.6,5.4,11.3,18.8,1,1
7790,347.1,27.2,3.6,5,9.8,15.4,1,1
7791,380.5,117.3,1.5,1,17.8,38.2,2,2
7792,343.8,55.8,13.9,1,18.8,23.2,2,2
7793,233.7,95.8,6,1.7,6.8,13.2,1,1
7794,170.2,71.5,2.6,1.1,8,12.9,1,1
7795,417.2,38.3,3.3,2.3,11.3,30.2,1,1
7796,201.9,41.8,0.8,0.9,2.7,9,1,1
7797,747.7,83,25.7,6.4,8.2,10.5,1,1
7798,205.3,42.6,9.1,0.6,3.2,3.7,1,1
7799,198.6,44.7,1.5,0.3,0.7,1.8,1,1
7800,260.4,80.8,2.7,1.1,3.9,5,1,1
7801,367.2,35.1,30.9,1.7,5.8,6.6,1,1
7802,257,62.9,0,0,2.3,4.3,1,1
7803,227,134.5,1.5,5.3,23.3,80.5,2,2
7804,614.2,42.9,11,6,97,102.4,4,10
7805,233.7,33.6,3.3,1.8,4.4,13.5,1,1
7806,240.3,62.9,0.8,0.3,0.5,0.7,1,1
7807,333.8,50.1,15.8,1.9,13.3,15.5,1,2
7808,212,20.6,0,0.1,1.5,1.7,1,1
7809,560.8,43.3,4.5,2.6,12.9,19.2,1,2
7810,310.4,24,0.2,0,1.6,1.8,1,1
7811,257,5.9,0.4,0.1,2.3,2.5,1,1
7812,240.3,26.1,6.1,1.8,21,24.3,2,2
7813,480.7,22.4,18.3,3.6,9.9,13.8,1,1
7814,300.4,60.8,0.4,0.3,6.7,10.4,1,1
7815,390.5,23.3,4.4,1.9,5.9,6,1,1
7816,263.7,63.7,2.2,2.1,10.2,12,1,1
7817,1842.5,1.4,14.6,4.1,88.8,153.6,4,10
7818,741,9.1,7,0.9,28.7,74.3,2,3
7819,203.6,34,0.1,0.1,1.8,4.4,1,1
7820,201.9,31.8,2.8,0.2,73.8,223.1,4,10
7821,1842.5,0,13.4,9.5,66.3,88,4,9
7822,674.3,0.7,3.5,0.8,25.9,42,2,3
7823,210.3,27.5,1,0.2,2.3,2.3,1,1
7824,267,0.8,0.1,0.1,0.6,0.8,1,1
7825,257,52.2,1.2,0.9,289.6,1441.3,6,10
7826,881.2,54.4,23.7,5.9,27.4,38.2,2,3
7827,1682.3,0,44.6,42,216.6,256.3,5,10
7828,307.1,101.6,1.1,6.8,11.7,12.9,1,1
7829,230.3,40.8,0.2,0.3,3.2,7.7,1,1
7830,454,20.9,1.6,0.4,3.3,11,1,1
7831,433.9,30.4,13.5,21.5,43.1,43.8,3,5
7832,433.9,0.1,19.4,0,17.3,24.4,2,2
7833,297.1,79.4,2.5,6.4,3.7,6.3,1,1
7834,243.7,63.7,1.3,0.9,12.5,18.9,1,2
7835,253.7,83,4.5,2.7,5.4,8.1,1,1
7836,454,20.9,1.6,0.4,3.3,11,1,1
7837,270.4,54.4,7.5,1.2,0.8,1.5,1,1
7838,701,38.6,4.4,1.9,29.7,53.9,2,3
7839,201.9,38.6,1.1,0.4,3.5,8.2,1,1
7840,293.7,17.7,18.2,28.9,3.3,4.3,1,1
7841,1174.9,27.5,55.5,21.5,17,19.6,2,2
7842,270.4,85.8,8.9,7.2,15.6,29,2,2
7843,277,46.5,1.3,4.1,9.9,11,1,1
7844,373.8,23.3,0.1,0.1,0.6,0.8,1,1
7845,212,91.6,0.4,0.9,24.3,69.8,2,3
7846,243.7,62.9,0.8,0.3,0.5,0.6,1,1
